Commune,Date de fin d'autorisation,Date début validité,Date fin validité,Exploitation en eau,Exploitée par,Identifiant,Latitude,Longitude,Nom,Numéro S3IC,Produits,Site en activité,Substances,Type,Volume total (kt),Volume total (m³)
LISSAC-SUR-COUZE,2030,2015-04-14T00:00:00,2030-04-14T00:00:00,Oui,FLAMARY (GEDIMAT),72193,45.100744,1.472483,Puy Gérald,0006002682,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
JARDRES,2046,2016-04-12T00:00:00,2046-04-12T00:00:00,Oui,SOCIETE DES CARRIERES DE LA VIENNE,72140,46.55952,0.605862,Les Grippes,0007201805,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de d'extension/renouvellement,,
PERSAC,2029,2021-08-03T00:00:00,2029-10-22T00:00:00,Oui,CARRIERES IRIBARREN,72198,46.381697,0.739141,"Les Aubières, La Châtaigneraie",0007200972,Amendement,Oui,Dolomie et calcaires dolomitiques,AP de d'extension/renouvellement,,
BRANSAT,2048,2018-07-23T00:00:00,2048-07-23T00:00:00,Oui,CARRIERES ET MATERIAUX CENTRE AUVERGNE (CMCA),72170,46.32284,3.223268,Site de Perroguin (ex Contrée des Roches - Village de Charendon),0005600487,Concassé de roche métamorphique,Oui,Leptynite,AP de d'extension/renouvellement,6500,2981000
LAPLEAU,2045,2018-05-23T00:00:00,,Oui,CARRIERES DE CONDAT,72167,45.295215,2.138399,Le Gibarneix,0006000484,Concassé de roche métamorphique,Oui,Gneiss,AP de changement d'exploitant,,
MAZEROLLES,2037,2007-10-18T00:00:00,2037-10-18T00:00:00,Non,SAS BAILLY,72168,46.398465,0.682825,Combles et Carreaux,0007201698,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
LUSSAC-LES-CHATEAUX,2034,2014-10-24T00:00:00,2034-10-24T00:00:00,Oui,M. GARCIA PHILIPPE,72166,46.38328,0.733714,"Les Ors, Le Bois de l'Ors, La Failloderie",0007201744,Concassé de roche calcaire,Oui,Dolomie et calcaires dolomitiques,AP de renouvellement,,
CRESSANGES,2028,2014-11-07T00:00:00,,Oui,GRANULATS BOURGOGNE AUVERGNE,72188,46.44633335243211,3.143311173422783,La Garde,0005600516,Concassé de roche métamorphique,Oui,Gneiss,AP de changement d'exploitant,,
CUSSET,2037,2013-01-16T00:00:00,,Oui,GRANULATS BOURGOGNE AUVERGNE,72192,46.132929,3.489051,"Jolan, Malavaux",0005600517,"Concassé de roche volcanique, Ciment",Oui,Rhyolite,AP de changement d'exploitant,,
BILLY,2034,2004-01-14T00:00:00,2034-01-14T00:00:00,Non,VICAT,72164,46.250095,3.450644,"Billy, Créchy, Sanssat, Langy",0005600515,Ciment,Oui,"Roches argileuses (argiles), Marne",AP de d'extension/renouvellement,,
LIGNAREIX,2047,2017-02-09T00:00:00,2047-02-09T00:00:00,Oui,ETABLISSEMENTS JEAN FARGES,72176,45.608959,2.308144,Les Plats,0006000483,Concassé de roche métamorphique,Oui,"Leptynite, Gneiss",AP de d'extension/renouvellement,4440,
CUSSET,2032,2013-04-19T00:00:00,,Oui,GRANULATS BOURGOGNE AUVERGNE,72190,46.146653,3.508405,Contrée de Razeure,0005600520,Concassé de roche plutonique,Oui,Granites et granitoides,AP de changement d'exploitant,,
CUSSET,2034,2023-02-24T00:00:00,2034-12-23T00:00:00,Oui,GRANULATS BOURGOGNE AUVERGNE,72197,46.127497,3.491601,Carrière des Malavaux,0005600518,Concassé de roche volcanique,Oui,Rhyolite,AP de d'extension/renouvellement,,
CUSSET,2033,2006-02-22T00:00:00,,Oui,MILLEREAU,72195,46.166094,3.505764,La Chataignerie,0005600519,Concassé de roche plutonique,Oui,Granites et granitoides,AP de changement d'exploitant,,
NEUILLY-EN-DONJON,2032,2002-01-11T00:00:00,2032-01-11T00:00:00,Non,TERRES CUITES DE BOURGOGNE,72213,46.342507,3.905399,Les Bertheliers,0016400197,Terre cuite,Oui,Roches argileuses (argiles),AP d'autorisation,,
PORT-DE-PILES,2034,2019-10-01T00:00:00,2034-10-01T00:00:00,Non,RAGONNEAU,72209,46.993782,0.603692,Les Boires de Ribon,0007205080,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
PAYRE,2037,2007-12-11T00:00:00,2037-12-11T00:00:00,Oui,BELLIN,72186,46.363355,0.218397,Les minières,0007200968,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de d'extension/renouvellement,,
DIOU,2027,2018-02-06T00:00:00,2027-11-04T00:00:00,Oui,CARRIERES ET MATERIAUX CENTRE AUVERGNE (CMCA),72256,46.5094016380146,3.7179964243565915,"La Goutte Recreu, Louage Baillon, Tureau Machurin",0005600527,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
SILLARS,2048,2018-12-27T00:00:00,2048-12-27T00:00:00,Oui,FOURS A CHAUX DE L'OUEST,72253,46.431617,0.777059,"Les Groges, Les Pièces du Querroux",0007201623,Agriculture,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
NEUILLY-LE-REAL,2032,2002-03-21T00:00:00,2032-03-21T00:00:00,Non,JALICOT,72214,46.485526,3.409411,Les Vayots,0005600592,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
DIOU,2026,2011-06-28T00:00:00,,Oui,IMERYS CERAMICS FRANCE,72260,46.50779,3.748154,Les Brosses,0005601408,Céramique,Oui,Kaolinite,AP de changement d'exploitant,,
VERFEUIL,2024,1994-06-02T00:00:00,2024-06-02T00:00:00,Non,LUGAN SERGE,72270,44.149437,4.419468,Bois de la grotte,0006600810,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP d'autorisation,,
LOUROUX-BOURBONNAIS,2043,2013-04-19T00:00:00,2043-04-19T00:00:00,Non,SOCIETE FRANCAISE DES TUILES ET BRIQUES,72306,46.524862,2.891193,Le Grand Peu,0005600559,Terre cuite,Oui,Roches argileuses (argiles),AP de d'extension/renouvellement,,
EBREUIL,2033,2003-02-07T00:00:00,2033-02-07T00:00:00,Oui,SEMONSAT FILS,72276,46.083548,3.108437,Les Champs des Flandres,0016400005,Concassé de roche plutonique,Oui,Granites et granitoides,AP d'autorisation,,
HURIEL,2025,2010-03-04T00:00:00,2025-03-04T00:00:00,Oui,CARRIERES DU MONTLUCONNAIS,72295,46.360058,2.483381,Les Coutures,0005600555,Concassé de roche plutonique,Oui,Diorite,AP de d'extension/renouvellement,,
NIMES,2024,2020-01-29T00:00:00,2024-12-20T00:00:00,Non,SALA GRANITS,72304,43.88805163717534,4.283715479258004,Petit Roc Taillé,0006600617,Calcaire (PO),Oui,Calcaire,AP de renouvellement,,
LURCY-LEVIS,2043,2018-11-26T00:00:00,2043-11-26T00:00:00,Oui,GRANULATS VICAT,72325,46.74092,2.947588,Pont de l'Etau,0005600562,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
VALDIVIENNE,2029,2009-08-07T00:00:00,2029-08-07T00:00:00,Oui,RAGONNEAU,72294,46.499505,0.624497,La Vallée des Sables,0007201026,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'extension,,
SAINT-LAON,2045,2015-12-17T00:00:00,2045-12-17T00:00:00,Oui,CARRIERES DE SAINT-LAON,72233,46.962644,-0.021437,Les Apentais,0007201746,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
GANNAT,2022,2020-01-06T00:00:00,2022-12-31T00:00:00,Oui,SEMONSAT FILS,72286,46.090841,3.166628,La Ferme de  Rouzat,0005601422,Concassé de roche plutonique,Oui,Granites et granitoides,AP de renouvellement,,
ARNAC,2051,2021-05-25T00:00:00,2051-05-25T00:00:00,Oui,VERGNE FRERES,72355,45.063702,2.248639,Les Camps,0005600684,Concassé de roche volcanique,Oui,Basalte,AP de d'extension/renouvellement,3000,
EBREUIL,2047,2017-02-06T00:00:00,2047-02-06T00:00:00,Non,PINEL FRERES,72278,46.12386280653253,3.08242839822574,Les Bagnettes,0005600540,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,120,
BROUZET-LES-ALES,2034,2013-03-11T00:00:00,,Non,LA PIERRE DE FRANCE,72275,44.142799,4.261381,Les Conques,0006600486,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de changement d'exploitant,,
CASTILLON-DU-GARD,2046,2016-12-15T00:00:00,2046-12-15T00:00:00,Non,CARRIERES DE PROVENCE,72358,43.97767450442869,4.533810672170626,"Les Escaravassons, Coste Belle",0006600506,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de renouvellement,,526000
UZERCHE,2038,2018-05-23T00:00:00,,Oui,CARRIERES DE CONDAT,72314,45.417537,1.57587,Faucou,0006000122,Concassé de roche métamorphique,Oui,"Amphibolite, Gneiss",AP de changement d'exploitant,,
USSEAU,2024,2004-04-20T00:00:00,2024-04-20T00:00:00,Oui,MAQUIGNON FRERES,72285,46.869255,0.504246,"La Martinière, La Petite Garde",0007201711,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de d'extension/renouvellement,2000,1219000
LUNEAU,2046,2016-04-27T00:00:00,2046-04-27T00:00:00,Non,GEORGES BOUHET,72312,46.381897,3.955539,La Jonchère,0016400007,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
VOUTEZAC,2051,2021-02-19T00:00:00,2051-02-19T00:00:00,Oui,CARRIERES DU BASSIN DE BRIVE,72333,45.311436,1.417629,Bois de Ceyrat,0006000124,Concassé de roche métamorphique,Oui,Cornéenne,AP de d'extension/renouvellement,,
SAINT-PRIX,2049,2019-02-11T00:00:00,2049-02-11T00:00:00,Oui,CARRIERES VIALLET,72390,46.233907,3.662136,La Courte,0005600641,Concassé de roche plutonique,Oui,Granites et granitoides,AP de renouvellement,,
CHAMPAGNAC,2027,2021-01-11T00:00:00,2027-03-28T00:00:00,Oui,BOS,72369,45.349438,2.412653,Puy de Prodelle,0005600693,Concassé de roche volcanique,Oui,Basalte,AP de renouvellement,,
LURCY-LEVIS,2048,2018-02-06T00:00:00,2048-02-06T00:00:00,Oui,CARRIERES ET MATERIAUX CENTRE AUVERGNE (CMCA),72324,46.735147,2.919211,Les Baudrans,0005600564,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
TORNAC,2033,2018-03-30T00:00:00,2033-03-30T00:00:00,Non,ANDRE JEAN-PAUL,72401,44.035814,3.958427,Le Mas Neuf Ouest,0006600788,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,365000
SAINT-DIDIER-LA-FORET,2052,2022-06-15T00:00:00,2052-06-15T00:00:00,Non,CARRIERES ET MATERIAUX SUD-EST (CMSE),72366,46.227335,3.308,Le Grand Etang,0005600622,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
SAINT-VICTOR,2031,2023-12-29T00:00:00,2031-01-15T00:00:00,Oui,CARRIERES ET MATERIAUX SUD-EST (CMSE),72409,46.386628,2.627332,Les Grands Champs,0005600649,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
MENET,2042,2012-11-15T00:00:00,2042-11-15T00:00:00,Non,DUMAS GILLES,72414,45.31142975209572,2.6028725414353877,Puy d'Augoules,0005600729,Lave (PO),Oui,Trachyte,AP de d'extension/renouvellement,,
SAINT-ANGEL,2035,2005-10-20T00:00:00,2035-10-20T00:00:00,Oui,LAUVERGNE-COLLINET,72362,46.35137453221657,2.7022161418721367,Les Côtes,0005600617,Concassé de roche métamorphique,Oui,Migmatite,AP de d'extension/renouvellement,,
VERS-PONT-DU-GARD,2041,2011-07-29T00:00:00,2041-07-29T00:00:00,Non,SOCIETE DES CARRIERES DE CASTILLON,72373,43.97681387286862,4.52936577231243,Chemin de la Chapelle Nord,0006600819,Calcaire (PO),Oui,Calcaire,AP de d'extension/renouvellement,,1200000
BAGARD,2024,2002-04-11T00:00:00,,Non,GSM,72423,44.076469,4.03204,Montagne de Peyremale,0006600437,Concassé de roche calcaire,Oui,Calcaire,AP de changement d'exploitant,,
ACHENHEIM,2043,2018-03-05T00:00:00,2043-03-05T00:00:00,Non,SAS WIENERBERGER,73946,48.570612,7.612868,"Sandberg,Bossenrott",0006703363,Tuiles et briques,Oui,"Silt, limon",AP de d'extension/renouvellement,1980,
MAURIAC,2027,2007-01-26T00:00:00,2027-01-26T00:00:00,Oui,CROUTE ENTREPRISE,72416,45.232674,2.286324,"Champ Mainou, Blandignac",0016200060,Concassé de roche volcanique,Oui,Basalte,AP d'autorisation,,
TRETEAU,2047,2017-02-06T00:00:00,2047-02-06T00:00:00,Oui,JAQUET,72427,46.374732,3.529415,Les Champs Girauds,0005600658,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,240,129870
NIEUDAN,2036,2016-08-17T00:00:00,2036-08-17T00:00:00,Oui,GINIOUX FLAMARY,72432,44.970662,2.258264,"Puech Nègre,  Puech de la Bessade,  Devise-toi",0005600737,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,4000,
SAINT-PRIX,2036,2006-02-22T00:00:00,2036-02-22T00:00:00,Oui,CARRIERES VIALLET,72394,46.231721,3.656711,Les Carrières,0016400065,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
GOUEX,2034,2022-02-09T00:00:00,2034-06-09T00:00:00,Non,RAYMOND IRIBARREN ET FILS,72383,46.389793,0.687639,"Les Soucheaux, Les Braguettes, La Croix Barbin",0007200924,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
SAUVAGNY,2032,2017-08-21T00:00:00,,Non,CARRIERES ET MATERIAUX CENTRE AUVERGNE (CMCA),72402,46.45133917976329,2.8186104034884387,Le Village,0016400119,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
AMBAZAC,2042,2012-06-29T00:00:00,2042-06-29T00:00:00,Oui,CARRIERES D'AMBAZAC,72486,45.935943,1.3977,"Les Pointys, Bionnet, Les Bouiges, Les Essarts, Les Petits Paturaux, Le Puy Pautou",0006000188,Concassé de roche métamorphique,Oui,Gneiss,AP de d'extension/renouvellement,,
MONTFRIN,2035,2019-11-26T00:00:00,2035-11-26T00:00:00,Non,GSM,72545,43.89118,4.587359,"Meynes, Le Tord sous Rivière, Le tord sous Rivière Nord, Monfrin, Coquette, Ribière, Le Fray",0006600600,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,2699,1687000
SOUVIGNY,2045,2015-10-29T00:00:00,2045-10-29T00:00:00,Oui,GRANULATS VICAT,72415,46.517422,3.20437,"La Fauchère, Les Paillers, La Rochelle",0005600652,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,15000,
LA ROUVIERE,2042,2017-07-17T00:00:00,2042-07-17T00:00:00,Oui,CARRISUD,72514,43.908624,4.243227,"Puech de la Cabanne, Garenne Vallonguette , Combilion",0018100046,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,5915,2275000
VILLEDIEU,2045,2015-08-03T00:00:00,2045-08-03T00:00:00,Oui,PASCAL ET FILS,72518,45.01206695082629,3.035326253968711,"Couderc Pau (Pascal), Puy Vachelat",0005600795,Lave (PO),Oui,"Dolérite, diabase",AP de d'extension/renouvellement,40.5,
SAINT-BRICE-SUR-VIENNE,2028,2008-04-17T00:00:00,2028-04-17T00:00:00,Oui,CARRIERES DE CONDAT,72517,45.910223,0.966389,Les Séguines,0006000234,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,2800.00,
CHAPTELAT,2033,2018-05-28T00:00:00,2033-05-28T00:00:00,Oui,CARRIERES DE CONDAT,72532,45.903007,1.267181,Puy Pelat,0006000199,Concassé de roche métamorphique,Oui,Gneiss,AP de d'extension/renouvellement,,
PLEAUX,2027,2021-07-26T00:00:00,2027-09-05T00:00:00,Oui,FARGES JEAN,72437,45.109294,2.194103,Les Esparliers,0005600743,Concassé de roche volcanique,Oui,Basalte,AP de renouvellement,,
ROYERES,2033,2008-05-22T00:00:00,2033-05-22T00:00:00,Oui,CARRIERES DU BASSIN DE BRIVE,72543,45.84345,1.429469,"Combas, Puy de la Clède",0006001552,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
TANAVELLE,2027,2017-03-01T00:00:00,,Oui,MARQUET,72464,45.036217,2.988531,Estomines,0005600782,"Concassé de roche volcanique, Lave (PO)",Oui,Basalte,AP de changement d'exploitant,,
LES MARTRES-D'ARTIERE,2027,2018-11-14T00:00:00,2027-12-31T00:00:00,Oui,SABLIERES DU CENTRE,72481,45.81935,3.261417,Les Genévriers Sud,0005601548,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
MAGLAND,2035,2020-01-29T00:00:00,2035-01-29T00:00:00,Oui,BENEDETTI-GUELPA,73887,46.043377741743484,6.609141534889134,La Combe,0006101825,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
TOULON-SUR-ALLIER,2027,2020-10-20T00:00:00,2027-10-20T00:00:00,Oui,VIALLET MICHEL,72425,46.501478728882645,3.3814875216671885,Les Proux,0005600656,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
SOUBREBOST,2030,2000-07-26T00:00:00,2030-07-26T00:00:00,Non,LES CARRIERES DE SOUBREBOST SARL,72555,45.951847,1.840767,Les Carrières,0006002191,Granit (PO),Oui,Granites et granitoides,AP d'autorisation,210,43470
POMPIGNAN,2025,2022-04-25T00:00:00,2025-10-09T00:00:00,Oui,CARRIERE SUD POMPIGNAN,72466,43.881932491113616,3.901462630794085,La Romanissière,0006600646,Calcaire (PO),Oui,Calcaire,AP de renouvellement,,
DONZENAC,2035,2015-07-30T00:00:00,2035-07-30T00:00:00,Non,ARDOISIERES DE CORREZE,72634,45.226516,1.545249,"Les Portes, Aux Cottes",0006000043,,Oui,Schiste ardoisier,AP de renouvellement,,
MAGNAC-BOURG,2024,2012-12-18T00:00:00,,Oui,CARRIERES DE CONDAT,72561,45.577257,1.445055,Caux,0006000217,Concassé de roche métamorphique,Oui,Leptynite,AP de changement d'exploitant,,
SAINT-JULIEN-LE-PETIT,2035,2016-10-13T00:00:00,,Oui,ROCA,72625,45.836848,1.701846,Le Montlaron,0006000243,Concassé de roche métamorphique,Oui,Leptynite,AP de changement d'exploitant,,
VEBRET,2040,2010-01-29T00:00:00,2040-01-29T00:00:00,Oui,PERSIANI ET FILS,72498,45.37478475108018,2.4999464219501077,"Les Cotes, Suc de la Croux",0005600785,Concassé de roche métamorphique,Oui,Gneiss,AP de d'extension/renouvellement,12030,4812000
GLENIC,2027,2010-05-18T00:00:00,2027-05-18T00:00:00,Oui,SNC CARRIERES GOLBERY,72499,46.214824,1.918673,Les Côtes,0006000142,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
CLAIRAVAUX,2045,2015-10-21T00:00:00,2045-10-15T00:00:00,Oui,DOMAINE DE LA RIANTE BORIE,72497,45.773071,2.162019,Les Trois Ponts,0006000133,,Oui,Granites et granitoides,AP de d'extension/renouvellement,4350,242703
LANDEYRAT,2026,2023-07-21T00:00:00,2026-07-23T00:00:00,Non,TOURBES ET TERREAUX D'AUVERGNE,72490,45.279069937695716,2.852301800048466,Le Couderc,0005600710,Agriculture,Oui,Tourbe,AP de renouvellement,,
PAUSSAC-ET-SAINT-VIVIEN,2039,2009-10-09T00:00:00,2039-10-09T00:00:00,Oui,CONSTANT ET FILS,72637,45.334924,0.537641,"Aux Carrières, Bas Prézat",0005203147,Calcaire (PO),Oui,Calcaire,AP de d'extension/renouvellement,,
NEAU,2032,2013-01-10T00:00:00,,Non,LHOIST FRANCE OUEST,72643,48.156323,-0.483467,La Gare,0006300475,Chaux,Oui,Calcaire,AP de changement d'exploitant,,
MONTMURAT,2038,2013-04-22T00:00:00,2038-04-22T00:00:00,Oui,CHAUX DE MONTMURAT,72513,44.64190836167258,2.207213147588737,Puech de Rozier,0005600733,"Amendement, Chaux",Oui,"Calcaire, Marne",AP de d'extension/renouvellement,,
TORCE-VIVIERS-EN-CHARNIE,2033,2013-01-10T00:00:00,,Oui,LHOIST FRANCE OUEST,72649,48.113002,-0.277993,La Jametière,0006302786,Chaux,Oui,Calcaire,AP de changement d'exploitant,,
RIOM-ES-MONTAGNES,2033,2021-04-28T00:00:00,,Oui,ROCA,72493,45.313367833247455,2.6276154684891355,La Coustie,0005600748,Concassé de roche volcanique,Oui,Basalte,AP de changement d'exploitant,,
LA CROIX-SUR-GARTEMPE,2023,2006-07-25T00:00:00,,Oui,GRANULAT CHARENTE LIMOUSIN,72502,46.150904,1.021772,Pont de Lannaud,0006000205,Concassé de roche métamorphique,Oui,Migmatite,AP de changement d'exploitant,,
AJAIN,2033,2003-04-10T00:00:00,2033-04-10T00:00:00,Oui,SOCIETE DES CARRIERES GOLBERY,72484,46.179176,1.972527,Pont à Libaud,0006000125,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,8000000,
CRE-SUR-LOIR,2044,2024-09-12T00:00:00,2044-09-12T00:00:00,Non,WIENERBERGER,72660,47.64264215105018,-0.12185138509416772,Bel Air,0006302810,Terre cuite,Oui,Roches argileuses (argiles),AP de d'extension/renouvellement,1000,526000
SAINT-PIERRE-LA-COUR,2038,2008-09-03T00:00:00,2038-09-03T00:00:00,Non,LAFARGE CIMENTS,72642,48.104062,-1.037719,Les Feux Vilaine,0006300487,Ciment,Oui,"Schiste, Calcaire",AP de d'extension/renouvellement,,
SOUMANS,2026,2008-03-27T00:00:00,,Oui,IMERYS CERAMICS FRANCE,72550,46.321402,2.294927,Montebras,0006002211,,Oui,Feldspath et felsdspathoïdes,AP de changement d'exploitant,,
VILLEDIEU,2024,2019-06-25T00:00:00,2024-06-16T00:00:00,Non,BOYER ANDRE,72474,45.01355666588252,3.0360223612467023,Lou Griffou,0005600790,Lave (PO),Oui,"Dolérite, diabase",AP de renouvellement,,
SAINT-YRIEIX-LA-PERCHE,2025,2023-12-28T00:00:00,2025-11-19T00:00:00,Oui,CALCAIRES ET DIORITE DU PERIGORD,72627,45.49431,1.172165,Le Theil,0006000257,Concassé de roche métamorphique,Oui,Leptynite,AP de renouvellement,,
SAINT-AGNANT-DE-VERSILLAT,2050,2020-04-30T00:00:00,2050-04-30T00:00:00,Oui,CARRIERES DE CONDAT,72531,46.27880794446483,1.493236186124695,Chanseaux,0006000171,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
LES CERQUEUX-SOUS-PASSAVANT,,2015-08-21T00:00:00,,Non,BRIQUETERIE SOURICE,72677,47.125909949090754,-0.47789273298276197,Les Bois Bouhier,0006303108,Terre cuite,Oui,Roches argileuses (argiles),AP de changement d'exploitant,,
SAINT-FLOUR,2042,2012-11-09T00:00:00,2042-11-09T00:00:00,Oui,MARQUET,72526,45.05047637877203,3.0928468395306243,Les Cramades,0005600761,Concassé de roche volcanique,Oui,Basalte,AP de d'extension/renouvellement,24000,
CRESSAT,2036,2006-07-12T00:00:00,2036-07-12T00:00:00,Oui,DOMAINE DE LA RIANTE BORIE,72516,46.112522,2.062263,Valaize,0006000134,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,4000,
SAINT-DIZIER-LES-DOMAINES,2031,2010-06-07T00:00:00,2031-06-07T00:00:00,Oui,SOTRAMAT,72548,46.317366,2.004685,Le Pont de la Roche,0006000175,Concassé de roche plutonique,Oui,Amphibolite,AP de d'extension/renouvellement,6720,
SAINT-PIERRE-BELLEVUE,2034,2004-01-23T00:00:00,2034-01-23T00:00:00,Non,NOURISSEAU GRANITS,72544,45.884851,1.872192,Puy Manibeau,0006000180,Granit (PO),Oui,Granites et granitoides,AP de d'extension/renouvellement,78,45820
SAINT-SILVAIN-BELLEGARDE,2024,2004-07-15T00:00:00,2024-07-15T00:00:00,Oui,DOMAINE DE LA RIANTE BORIE,72504,45.959134,2.330367,"Sannegrand, Lesbarris",0006000186,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,700000,
COMMANA,2032,2002-07-17T00:00:00,2032-07-17T00:00:00,Non,ETABLISSEMENTS DAVY,72661,48.392283,-3.960127,Menez Mougau Bihan,0005504539,"Ardoise (PO), Tuiles et briques",Oui,Schiste ardoisier,AP d'autorisation,,
ROCHECHOUART,2029,2004-06-28T00:00:00,2029-06-28T00:00:00,Oui,CARRIERES DE CHAMPAGNAC,72511,45.855173,0.832873,Moulin de Champagnac,0006000229,Concassé de roche plutonique,Oui,Diorite,AP de d'extension/renouvellement,,
DURTAL,2034,2014-12-17T00:00:00,2034-12-17T00:00:00,Oui,TERRES CUITES DES RAIRIES,72678,47.637460708070485,-0.23713830714860015,Belle Garde,0006303996,Terre cuite,Oui,Roches argileuses (argiles),AP de renouvellement,,
LA SEGUINIERE,2037,2012-08-10T00:00:00,2037-08-10T00:00:00,Non,BOUYER LEROUX STRUCTURE,72697,47.094154,-0.948695,L'Etablère,0006300402,Terre cuite,Oui,Roches argileuses (argiles),AP de d'extension/renouvellement,,
VERNEUIL-SUR-VIENNE,2041,2011-12-14T00:00:00,2041-12-14T00:00:00,Oui,CARRIERES DE CONDAT,72571,45.866088,1.084278,Pagnac,0006000270,Concassé de roche métamorphique,Oui,Gneiss,AP de d'extension/renouvellement,,
MAGNAC-LAVAL,2035,2010-02-24T00:00:00,2035-02-24T00:00:00,Oui,DESMARAIS FRERES,72562,46.215643,1.219457,"Les Coteaux, Petites Saignes, Les Hollans",0006000218,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
SAINT-PIERRE-BELLEVUE,2030,2000-05-11T00:00:00,2030-05-11T00:00:00,Non,NOURISSEAU GRANITS,72542,45.892033,1.87019,La Borde,0006002192,Granit (PO),Oui,Granites et granitoides,AP d'autorisation,62.4,13654
MASSIAC,2025,2015-04-02T00:00:00,2025-04-02T00:00:00,Oui,CYMARO,72528,45.259684,3.179444,"Bussac, Feline, Les Cotes de Féline, Bois de Féline",0005600724,Concassé de roche volcanique,Oui,Basalte,AP de d'extension/renouvellement,250,
SOUBREBOST,2030,2000-07-26T00:00:00,2030-07-26T00:00:00,Non,LES CARRIERES DE SOUBREBOST SARL,72556,45.954346,1.841131,Les Carrières-site Nord,0006002189,Granit (PO),Oui,Granites et granitoides,AP d'autorisation,60,9522
HURES-LA-PARADE,2026,1997-02-14T00:00:00,2026-10-23T00:00:00,Oui,GERMAIN,72568,44.252522,3.415373,La Croux,0006602126,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
MONTIGNE-LES-RAIRIES,2046,2016-07-28T00:00:00,2046-07-28T00:00:00,Non,CAILLEAU YVON,72693,47.62849747777327,-0.20170544449298977,Les Froux,0006300299,Terre cuite,Oui,Roches argileuses (argiles),AP de renouvellement,,
VISSAC-AUTEYRAC,2033,2012-01-10T00:00:00,2033-12-03T00:00:00,Non,COMMUNE DE VISSAC-AUTEYRAC,72721,45.10158463170767,3.581860633619539,Briançon,0005600963,Concassé de roche volcanique,Oui,Pouzzolane,AP de renouvellement,,
CONDAT-SUR-VIENNE,2043,2004-11-15T00:00:00,2043-11-15T00:00:00,Oui,CARRIERES DE CONDAT,72554,45.762689,1.246728,Le Chambon,0006000201,"Concassé de roche plutonique, Granit-voirie",Oui,Granites et granitoides,AP de renouvellement,,
